iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,B.1.617.2,B.1.1.529,BA.1.1,BA.2,Other*
USA,North America,United States,2020-03-07,403.0,166.0,54.0,17.0,3.0,2.286,1.211,0.499,0.162,0.051,0.009,0.007,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6868.0,1772.0,0.021,0.005,0.0,0.0,0.108,9.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.37,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-08,519.0,116.0,69.571,21.0,4.0,2.857,1.559,0.348,0.209,0.063,0.012,0.009,3.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8507.0,1639.0,0.026,0.005,1166.0,0.004,0.112,8.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.37,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,-13354.2,-2.2,0.45,-40.1129328256251,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-09,594.0,75.0,77.0,22.0,1.0,2.286,1.784,0.225,0.231,0.066,0.003,0.007,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10906.0,2399.0,0.033,0.007,1435.0,0.004,0.11,9.1,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.37,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-10,782.0,188.0,101.143,28.0,6.0,3.0,2.349,0.565,0.304,0.084,0.018,0.009,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14375.0,3469.0,0.043,0.01,1842.0,0.006,0.114,8.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.37,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-11,1147.0,365.0,148.571,33.0,5.0,3.143,3.445,1.096,0.446,0.099,0.015,0.009,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19207.0,4832.0,0.058,0.015,2405.0,0.007,0.111,9.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.76,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-12,1586.0,439.0,200.286,43.0,10.0,4.429,4.764,1.319,0.602,0.129,0.03,0.013,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28079.0,8872.0,0.084,0.027,3501.0,0.011,0.104,9.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.09,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-13,2219.0,633.0,283.143,51.0,8.0,5.286,6.665,1.901,0.85,0.153,0.024,0.016,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39811.0,11732.0,0.12,0.035,4959.0,0.015,0.1,10.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.09,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-14,2978.0,759.0,367.857,58.0,7.0,5.857,8.945,2.28,1.105,0.174,0.021,0.018,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52828.0,13017.0,0.159,0.039,6566.0,0.02,0.098,10.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.65,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-15,3212.0,234.0,384.714,70.0,12.0,7.0,9.648,0.703,1.156,0.21,0.036,0.021,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67272.0,14444.0,0.202,0.043,8395.0,0.025,0.097,10.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,-13082.4,-1.96,0.47,-39.2965083942099,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-16,4679.0,1467.0,583.571,97.0,27.0,10.714,14.055,4.407,1.753,0.291,0.081,0.032,3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94570.0,27298.0,0.284,0.082,11952.0,0.036,0.097,10.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.31,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-17,6512.0,1833.0,818.571,134.0,37.0,15.143,19.561,5.506,2.459,0.403,0.111,0.045,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134378.0,39808.0,0.404,0.12,17143.0,0.051,0.104,9.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.09,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-18,9169.0,2657.0,1146.0,194.0,60.0,23.0,27.542,7.981,3.442,0.583,0.18,0.069,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184766.0,50388.0,0.555,0.151,23651.0,0.071,0.111,9.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.09,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-19,13663.0,4494.0,1725.286,266.0,72.0,31.857,41.04,13.499,5.182,0.799,0.216,0.096,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245332.0,60566.0,0.737,0.182,31036.0,0.093,0.114,8.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-20,20030.0,6367.0,2544.429,372.0,106.0,45.857,60.165,19.125,7.643,1.117,0.318,0.138,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321582.0,76250.0,0.966,0.229,40253.0,0.121,0.121,8.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.13,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-21,26025.0,5995.0,3292.429,475.0,103.0,59.571,78.173,18.008,9.89,1.427,0.309,0.179,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397364.0,75782.0,1.194,0.228,49219.0,0.148,0.129,7.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-22,34944.0,8919.0,4533.143,603.0,128.0,76.143,104.964,26.791,13.617,1.811,0.384,0.229,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471297.0,73933.0,1.416,0.222,57718.0,0.173,0.137,7.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,-11907.2,-1.64,2.03,-35.7664789909753,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-23,46096.0,11152.0,5916.714,790.0,187.0,99.0,138.462,33.498,17.772,2.373,0.562,0.297,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551013.0,79716.0,1.655,0.239,65206.0,0.196,0.146,6.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-24,56714.0,10618.0,7171.714,1033.0,243.0,128.429,170.356,31.894,21.542,3.103,0.73,0.386,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655564.0,104551.0,1.969,0.314,74455.0,0.224,0.154,6.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-25,68841.0,12127.0,8524.571,1366.0,333.0,167.429,206.782,36.427,25.606,4.103,1.0,0.503,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770267.0,114703.0,2.314,0.345,83643.0,0.251,0.16,6.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-26,86662.0,17821.0,10428.429,1783.0,417.0,216.714,260.313,53.53,31.325,5.356,1.253,0.651,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899516.0,129249.0,2.702,0.388,93455.0,0.281,0.168,6.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-27,105253.0,18591.0,12174.714,2305.0,522.0,276.143,316.156,55.843,36.57,6.924,1.568,0.829,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035331.0,135815.0,3.11,0.408,101964.0,0.306,0.174,5.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-28,127417.0,22164.0,14484.571,3018.0,713.0,363.286,382.731,66.576,43.508,9.065,2.142,1.091,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157060.0,121729.0,3.476,0.366,108528.0,0.326,0.18,5.6,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-29,143544.0,16127.0,15514.286,3573.0,555.0,424.286,431.173,48.442,46.601,10.732,1.667,1.274,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1267301.0,110241.0,3.807,0.331,113715.0,0.342,0.184,5.4,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,-6190.8,-0.79,9.98,-18.5957335173114,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-30,165698.0,22154.0,17086.0,4280.0,707.0,498.571,497.719,66.545,51.322,12.856,2.124,1.498,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1390781.0,123480.0,4.178,0.371,119967.0,0.36,0.188,5.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-03-31,192079.0,26381.0,19337.857,5359.0,1079.0,618.0,576.961,79.242,58.086,16.097,3.241,1.856,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1533046.0,142265.0,4.605,0.427,125355.0,0.377,0.193,5.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-01,223237.0,31158.0,22056.571,6635.0,1276.0,752.714,670.552,93.591,66.253,19.93,3.833,2.261,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686166.0,153120.0,5.065,0.46,130843.0,0.393,0.199,5.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-02,255516.0,32279.0,24122.0,8142.0,1507.0,908.429,767.511,96.959,72.457,24.457,4.527,2.729,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1847936.0,161770.0,5.551,0.486,135489.0,0.407,0.204,4.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-03,287918.0,32402.0,26095.0,9562.0,1420.0,1036.714,864.839,97.328,78.383,28.722,4.265,3.114,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017228.0,169292.0,6.059,0.509,140271.0,0.421,0.207,4.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-04,319755.0,31837.0,27476.857,11165.0,1603.0,1163.857,960.47,95.631,82.534,33.537,4.815,3.496,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2164967.0,147739.0,6.503,0.444,143987.0,0.433,0.209,4.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-05,348998.0,29243.0,29350.571,12781.0,1616.0,1315.429,1048.309,87.839,88.162,38.391,4.854,3.951,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2303600.0,138633.0,6.919,0.416,148043.0,0.445,0.21,4.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,8894.6,1.06,26.38,26.717324310764,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-06,380786.0,31788.0,30726.857,14523.0,1742.0,1463.286,1143.793,95.484,92.296,43.624,5.233,4.395,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2446672.0,143072.0,7.349,0.43,150842.0,0.453,0.211,4.7,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-07,410820.0,30034.0,31248.714,17099.0,2576.0,1677.143,1234.008,90.215,93.864,51.361,7.738,5.038,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2626645.0,179973.0,7.89,0.541,156228.0,0.469,0.208,4.8,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-08,441879.0,31059.0,31234.571,19249.0,2150.0,1802.0,1327.302,93.294,93.821,57.82,6.458,5.413,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2794965.0,168320.0,8.395,0.506,158400.0,0.476,0.206,4.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-09,477498.0,35619.0,31711.714,21463.0,2214.0,1903.0,1434.294,106.991,95.255,64.47,6.65,5.716,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2969021.0,174056.0,8.918,0.523,160155.0,0.481,0.205,4.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-10,511775.0,34277.0,31979.571,23649.0,2186.0,2012.429,1537.254,102.96,96.059,71.036,6.566,6.045,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3141112.0,172091.0,9.435,0.517,160555.0,0.482,0.205,4.9,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-11,540699.0,28924.0,31563.429,25785.0,2136.0,2088.571,1624.135,86.881,94.809,77.452,6.416,6.274,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3351585.0,210473.0,10.067,0.632,169517.0,0.509,0.2,5.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-12,566999.0,26300.0,31143.0,27674.0,1889.0,2127.571,1703.134,78.999,93.546,83.126,5.674,6.391,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3463133.0,111548.0,10.402,0.335,165648.0,0.498,0.2,5.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,31169.4,3.48,39.22,93.6256794427999,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-13,594155.0,27156.0,30481.286,29657.0,1983.0,2162.0,1784.704,81.57,91.559,89.083,5.956,6.494,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3577321.0,114188.0,10.745,0.343,161521.0,0.485,0.199,5.0,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-14,622470.0,28315.0,30235.714,32132.0,2475.0,2147.571,1869.756,85.052,90.821,96.517,7.434,6.451,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3739853.0,162532.0,11.234,0.488,159030.0,0.478,0.198,5.1,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-15,648363.0,25893.0,29497.714,34730.0,2598.0,2211.571,1947.533,77.777,88.604,104.321,7.804,6.643,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3912231.0,172378.0,11.751,0.518,159609.0,0.479,0.197,5.1,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-16,677983.0,29620.0,28640.714,36913.0,2183.0,2207.143,2036.504,88.972,86.03,110.878,6.557,6.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096482.0,184251.0,12.305,0.553,161066.0,0.484,0.194,5.2,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-17,711000.0,33017.0,28460.714,39008.0,2095.0,2194.143,2135.68,99.175,85.489,117.171,6.293,6.591,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4295056.0,198574.0,12.901,0.596,164849.0,0.495,0.188,5.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-18,738408.0,27408.0,28244.143,40954.0,1946.0,2167.0,2218.007,82.327,84.839,123.016,5.845,6.509,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4462392.0,167336.0,13.404,0.503,158687.0,0.477,0.188,5.3,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,North America,United States,2020-04-19,763845.0,25437.0,28120.857,42934.0,1980.0,2180.0,2294.414,76.407,84.469,128.964,5.947,6.548,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4596768.0,134376.0,13.808,0.404,161948.0,0.486,0.183,5.5,tests performed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.69,332915074.0,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,52291.0,5.5,37.94,157.070088090995,0.0,0.0,0.0,0.0,0.0
